regCodeExt	metaCondition	condition	conditionCode	context	contextCode	regName	variant	regCode	component	day	cycleTaken	cycleLength	noCycles	branchInfo	Radio.Therapy.	continuous	noCycles_Original	regString	shortString
3..1709.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	Isa-Pd	2	1709					Cont.			TRUE	Cont.	8.Isatuximab;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Isatuximab;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;8.Isatuximab;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Isatuximab;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;	8.Isatuximab;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Isatuximab;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;
3..1710.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	KPD	1	1710					Cont.			TRUE	Cont.	8.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;8.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;	8.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Carfilzomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;
3..1711.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	KRd	2	1711					Cont.			TRUE	Cont.	8.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;	8.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;
3..1712.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PAD	1	1712					Cont.			TRUE	Cont.	18.Bortezomib;0.Doxorubicin;1.Doxorubicin;1.Doxorubicin;1.Bortezomib;0.Doxorubicin;4.Bortezomib;3.Bortezomib;18.Bortezomib;0.Doxorubicin;1.Doxorubicin;1.Doxorubicin;1.Bortezomib;0.Doxorubicin;4.Bortezomib;3.Bortezomib;	18.Bortezomib;0.Doxorubicin;1.Doxorubicin;1.Doxorubicin;1.Bortezomib;0.Doxorubicin;4.Bortezomib;3.Bortezomib;
3..1713.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PCD	1	1713					Cont.			TRUE	Cont.	7.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;7.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;	7.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;
3..1713.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PCD	2	1713					Cont.			TRUE	Cont.	8.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;8.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;	8.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;
3..1714.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PCP	1	1714					Cont.			TRUE	Cont.	1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;	1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;
3..1714.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PCP	2	1714					Cont.			TRUE	Cont.	1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;	1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;1.Cyclophosphamide;0.Pomalidomide;1.Pomalidomide;
3..1715.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PVD	1	1715					Cont.			TRUE	Cont.	8.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;8.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;	8.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;
3..1715.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PVD	2	1715					Cont.			TRUE	Cont.	8.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;8.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;	8.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;
3..1715.3	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	PVD	3	1715					Cont.			TRUE	Cont.	7.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;7.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;	7.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;0.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Pomalidomide;1.Bortezomib;
3..1717.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	SDd	1	1717					Cont.			TRUE	Cont.	7.Daratumumab;0.Selinexor;7.Daratumumab;0.Selinexor;7.Daratumumab;0.Selinexor;7.Daratumumab;0.Selinexor;7.Daratumumab;0.Selinexor;7.Daratumumab;0.Selinexor;7.Daratumumab;0.Selinexor;7.Daratumumab;0.Selinexor;	7.Daratumumab;0.Selinexor;
3..1717.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	SDd	2	1717					Cont.			TRUE	Cont.	7.Daratumumab;0.Selinexor;7.Daratumumab;7.Daratumumab;0.Selinexor;7.Daratumumab;7.Daratumumab;0.Selinexor;7.Daratumumab;7.Daratumumab;0.Selinexor;7.Daratumumab;	7.Daratumumab;0.Selinexor;7.Daratumumab;
3..1717.3	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	SDd	3	1717					Cont.			TRUE	Cont.	7.Daratumumab;0.Selinexor;7.Daratumumab;7.Daratumumab;7.Daratumumab;7.Daratumumab;0.Selinexor;7.Daratumumab;7.Daratumumab;7.Daratumumab;	7.Daratumumab;0.Selinexor;7.Daratumumab;7.Daratumumab;7.Daratumumab;
3..1718.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	SKd	1	1718					Cont.			TRUE	Cont.	12.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;12.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;	12.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;
3..1718.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	SKd	2	1718					Cont.			TRUE	Cont.	12.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Selinexor;2.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;12.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Selinexor;2.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;	12.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;5.Selinexor;2.Selinexor;5.Carfilzomib;0.Selinexor;1.Carfilzomib;1.Selinexor;
3..1719.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	SVd	1	1719					Cont.			TRUE	Cont.	7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Selinexor;7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Selinexor;	7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Bortezomib;0.Selinexor;7.Selinexor;
3..1720.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	VDC	1	1720					Cont.			TRUE	Cont.	1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;	1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;
3..1720.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	VDC	2	1720					Cont.			TRUE	Cont.	1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;	1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Bortezomib;0.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;
3..1721.2	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	VTD	2	1721					Cont.			TRUE	Cont.	1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;	1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;
3..1722.1	Multiple Myeloma	Relapsed/Refactory	3	Relapsed refractory, triplets	79	Ven-Kd	1	1722					Cont.			TRUE	Cont.	1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;	1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Carfilzomib;0.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;1.Venetoclax;
